,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,tweet_2,tweet_1,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,actor_2_facebook_likes,Action,Adventure,Fantasy,Sci.Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,Film.Noir,assassin,spy,scientist,vampire,vomiting,king,hospital,writer,student,future,fight,teenager,president,sex,terrorist,train,best.friend,college,serial.killer,hotel,christmas,secret,female.protagonist,battle,box.office.flop,rescue,cia,detective,lawyer,escape,party,wedding,island,marriage,dog,friendship,drugs,money,revenge,prison,school,boy,fbi,alien,high.school,new.york.city,police,death,murder,friend,love,profit,gross1,pc,actor1_age,actor1_awards,director_awards,director_name,actor2_awards,actor1_publicity,actor2_publicity,director_publicity
40,40,40,40,0.0,2.480625,264,112,357,595,Brendan Fraser,5000,102176165,Jet Li,The Mummy: Tomb of the Dragon Emperorí??æ,9131,Russell Wong,2,"c(""army"", ""china"", ""emperor"", ""mummy"", ""shangri la"")",145000000,2008,3000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295336793,10108.2226,0,54,21.0,13.0,Rob Cohen,37.0,13,76,16
41,41,41,41,0.340277778,0.08265625,418,123,452,329,Robin Atkin Downes,10000,161087183,Will Smith,Suicide Squadí??æ,11287,Ike Barinholtz,8,"c(""based on comic book"", ""critically bashed"", ""father daughter relationship"", ""reference to superman"", ""super villain"")",175000000,2016,336,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07950181099999999,12692.0126,0,49,437.2,3.0,David Ayer,17.0,297,6,1
42,42,42,42,0.0225,5.79277376,186,96,293,7000,Morgan Freeman,87000,100289690,Jimmy Bennett,Evan Almightyí??æ,108016,Steve Carell,0,"c(""ark"", ""change"", ""congressman"", ""depiction of god"", ""flood"")",175000000,2007,11000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426916057,10014.474,0,21,5.0,4.0,Tom Shadyac,378.85,2,89,1
43,43,43,43,1.361111111,0.587777778,585,113,218,509,Lara Pulver,10000,100189501,Tom Cruise,Edge of Tomorrowí??æ,12652,Noah Taylor,1,"c(""alien"", ""combat"", ""dying repeatedly"", ""end of the world"", ""time loop"")",178000000,2014,854,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.437137635,10009.4706,0,55,372.0,12.0,Doug Liman,3.0,962,0,0
44,44,44,44,5.876951332000001,0.277218205,250,118,208,570,Dennis Quaid,23000,150167630,Joseph Gordon-Levitt,G.I. Joe: The Rise of Cobraí??æ,26683,Leo Howard,4,"c(""cobra"", ""gi joe"", ""snake"", ""train"", ""warhead"")",175000000,2009,2000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141899257,12254.2903,0,36,48.0,5.0,Stephen Sommers,76.1,37,159,0
45,45,45,45,0.117885209,0.7225,370,106,4000,591,Bill Murray,19000,362645141,Scarlett Johansson,The Jungle Bookí??æ,32921,Garry Shandling,0,"c(""fire"", ""jungle"", ""remake"", ""tiger"", ""wolf"")",175000000,2016,13000,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0722579490000002,19043.244,0,33,355.55,19.0,Jon Favreau,433.5,1039,107,15
46,46,46,46,42.25,0.000129132,453,124,4000,4000,Scarlett Johansson,21000,312057433,Robert Downey Jr.,Iron Man 2í??æ,48638,Jon Favreau,4,"c(""hammer"", ""military"", ""monaco"", ""revenge"", ""tony stark"")",200000000,2010,19000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.560287165,17665.1474,0,52,240.87647059999998,12.0,Jon Favreau,245.55,177,1039,15
47,47,47,47,12.08176846,0.16,416,132,274,11000,Kristen Stewart,26000,155111815,Chris Hemsworth,Snow White and the Huntsmaní??æ,72881,Sam Claflin,0,"c(""evil queen"", ""fairy tale"", ""magic"", ""queen"", ""snow white"")",170000000,2012,17000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087577559,12454.3894,0,34,15.0,2.0,Rupert Sanders,78.0,39,814,0
48,48,48,48,33.350625,0.0,401,97,171,846,Sharlto Copley,11000,241407328,Angelina Jolie Pitt,Maleficentí??æ,15516,Sam Riley,2,"c(""curse"", ""dark fantasy"", ""fairy"", ""king"", ""kingdom"")",180000000,2014,2000,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34115182200000005,15537.2883,0,42,397.1,150.9,Robert Stromberg,13.0,1240,1,0
49,49,49,49,2.9408717789999996,1.21,521,130,198,884,Judy Greer,10000,208543795,Gary Oldman,Dawn of the Planet of the Apesí??æ,14363,Kodi Smit-McPhee,0,"c(""ape"", ""dam"", ""leader"", ""post apocalypse"", ""sequel"")",170000000,2014,2000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22672820600000002,14441.0455,0,59,232.8,10.0,Matt Reeves,7.0,98,18,0
50,50,50,50,3.75390625,0.7225,576,136,94,2000,Chris Evans,19000,259746958,Scarlett Johansson,Captain America: The Winter Soldierí??æ,36188,Hayley Atwell,1,"c(""conspiracy"", ""heroism"", ""megalomaniac"", ""super soldier"", ""world domination"")",170000000,2014,11000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527923282,16116.6671,0,33,287.55,19.0,Anthony Russo,18.0,1039,31,0
51,51,51,51,6.0025,0.74804685,443,130,663,604,Chris Bauer,2000,93417865,Judy Greer,Tomorrowlandí??æ,5046,Thomas Robinson,2,"c(""boy genius"", ""futuristic city"", ""inventor"", ""teenage girl"", ""time travel"")",190000000,2015,638,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.508327026,9665.2918,0,42,8.0,194.9,Brad Bird,5.0,18,0,4
52,52,52,52,0.075625,1.3225,377,101,66,833,Sarah Silverman,975,189412677,Jack McBrayer,Wreck-It Ralphí??æ,4451,Joe Lo Truglio,1,"c(""arcade"", ""candy"", ""glitch"", ""king"", ""medal"")",165000000,2012,931,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147955618,13762.7278,0,44,22.0,20.0,Rich Moore,9.0,2,42,0
53,53,53,53,0.25,13.01186998,286,120,776,535,Sela Ward,890,102315545,Vivica A. Fox,Independence Day: Resurgenceí??æ,3233,Judd Hirsch,0,"c(""alien"", ""battle"", ""defense"", ""independence day"", ""mothership"")",165000000,2016,812,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.37990578799999997,10115.1147,0,53,39.0,57.0,Roland Emmerich,64.5,115,93,14
54,54,54,54,12.16265625,0.012571166000000002,288,98,255,759,America Ferrera,18000,217387997,Gerard Butler,How to Train Your Dragoní??æ,20453,Craig Ferguson,0,"c(""dragon"", ""island"", ""training"", ""viking"", ""village"")",165000000,2010,953,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317503012,14744.0835,0,48,17.0,38.45,Dean DeBlois,153.6,63,134,1
55,55,55,55,0.0,0.208682851,280,109,84,191,M.C. Gainey,648,150350192,Nick Stahl,Terminator 3: Rise of the Machinesí??æ,1769,Carolyn Hennesy,0,"c(""drifter"", ""exploding truck"", ""future"", ""machine"", ""skynet"")",200000000,2003,284,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24824904,12261.7369,0,38,7.0,5.0,Jonathan Mostow,0.0,14,0,2
56,56,56,56,0.7901234570000001,2.56,653,121,571,3000,Vin Diesel,14000,333130696,Bradley Cooper,Guardians of the Galaxyí??æ,32438,Djimon Hounsou,3,"c(""bounty hunter"", ""outer space"", ""raccoon"", ""talking animal"", ""tree"")",170000000,2014,14000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959592329,18251.8683,0,42,133.7,17.0,James Gunn,36.0,84,116,36
57,57,57,57,0.199697266,1.4200694440000001,712,169,22000,6000,Anne Hathaway,11000,187991439,Matthew McConaughey,Interstellarí??æ,31488,Mackenzie Foy,1,"c(""black hole"", ""father daughter relationship"", ""saving the world"", ""space travel"", ""wormhole"")",165000000,2014,11000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139342055,13710.997,0,48,132.0,727.3,Christopher Nolan,526.9,180,417,10
58,58,58,58,0.187777778,2.578214101,642,148,22000,23000,Tom Hardy,29000,292568851,Leonardo DiCaprio,Inceptioní??æ,81115,Joseph Gordon-Levitt,0,"c(""ambiguous ending"", ""corporate espionage"", ""dream"", ""subconscious"", ""thief"")",160000000,2010,27000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828555319,17104.6441,0,43,324.27058819999996,314.325,Christopher Nolan,10.0,713,52,10
59,59,59,59,0.7901234570000001,0.64,187,106,357,4000,Vin Diesel,23000,144512310,Paul Walker,The Fast and the Furiousí??æ,45327,Jordana Brewster,2,"c(""eighteen wheeler"", ""illegal street racing"", ""truck"", ""trucker"", ""undercover cop"")",38000000,2001,14000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8029555260000003,12021.3273,1,44,17.0,13.0,Rob Cohen,6.0,54,116,16
60,60,60,60,32.00673479,0.0,362,166,21000,919,Jason Flemyng,11000,127490802,Brad Pitt,The Curious Case of Benjamin Buttoní??æ,13333,Julia Ormond,2,"c(""deformed baby"", ""diary"", ""lingerie slip"", ""older man younger woman relationship"", ""premature aging"")",150000000,2008,1000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15006132,11291.1825,0,54,242.62962960000002,51.0,David Fincher,4.0,1074,6,17
61,61,61,61,3.150625,0.0,500,132,905,1000,Michael Fassbender,34000,146405371,Jennifer Lawrence,X-Men: First Classí??æ,50983,Oliver Platt,3,"c(""cia"", ""cia agent"", ""mutant"", ""nuclear war"", ""professor"")",160000000,2011,13000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084966431,12099.8087,0,27,118.0,16.0,Matthew Vaughn,196.475,132,97,0
62,62,62,62,0.81,0.0,389,137,508,14000,Philip Seymour Hoffman,34000,281666058,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2í??æ,81385,Josh Hutcherson,1,"c(""death of sister"", ""dystopia"", ""execution"", ""rebellion"", ""revolution"")",160000000,2015,22000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760412862,16782.9097,0,27,713.72,16.0,Francis Lawrence,693.7,132,55,4
63,63,63,63,0.027777778,0.087165533,235,109,226,370,Omar Benson Miller,12000,63143812,Nicolas Cage,The Sorcerer's Apprenticeí??æ,13388,Robert Capron,0,"c(""chosen one"", ""enchanted object"", ""love"", ""spell"", ""training"")",150000000,2010,418,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.579041253,7946.3081,0,53,331.3,2.0,Jon Turteltaub,1.0,308,1,0
64,64,64,64,21.51365295,5.79277376,231,98,249,702,Mike Vogel,87000,60655503,Jimmy Bennett,Poseidoní??æ,92456,Andre Braugher,0,"c(""cruise"", ""escape"", ""ocean"", ""passenger"", ""water"")",160000000,2006,2000,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.620903106,7788.1643,0,21,5.0,67.1,Wolfgang Petersen,36.0,2,6,11
65,65,65,65,0.0,49.0,474,126,230,2000,Emilia Clarke,24000,89732035,J.K. Simmons,Terminator Genisysí??æ,38873,Matt Smith,2,"c(""alternate timeline"", ""cyborg"", ""future"", ""robot"", ""time machine"")",155000000,2015,10000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421083645,9472.6995,0,62,162.0,34.0,Alan Taylor,28.0,7,405,1
66,66,66,66,0.0025,4.187604132,329,138,282,687,Daniel Radcliffe,21000,292000866,Robert Pattinson,Harry Potter and the Order of the Phoenixí??æ,33433,Fiona Shaw,3,"c(""battle"", ""magic"", ""school"", ""teacher"", ""wizard"")",150000000,2007,11000,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.94667244,17088.0328,0,31,26.0,73.3,David Yates,41.0,174,479,4
67,67,67,67,0.0025,4.187604132,295,157,179,10000,Daniel Radcliffe,21000,289994397,Robert Pattinson,Harry Potter and the Goblet of Fireí??æ,53413,Rupert Grint,1,"c(""fire"", ""goblet"", ""magic"", ""tournament"", ""wizard"")",150000000,2005,11000,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93329598,17029.2219,0,31,26.0,100.2,Mike Newell,26.0,174,479,2
68,68,68,68,4.0,0.0,318,102,532,979,Charlize Theron,10000,227946274,Will Smith,Hancockí??æ,21584,Eddie Marsan,0,"c(""bully comeuppance"", ""destruction"", ""prison"", ""superhero"", ""tough girl"")",150000000,2008,9000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5196418270000001,15097.8897,0,49,391.2,12.0,Peter Berg,329.95,297,417,6
69,69,69,69,0.2025,0.0,323,104,508,558,Alice Braga,10000,256386216,Will Smith,I Am Legendí??æ,13076,Willow Smith,0,"c(""new york city"", ""pandemic"", ""post apocalypse"", ""survivalist"", ""virus"")",150000000,2007,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.70924144,16012.0647,0,49,309.8,15.0,Francis Lawrence,25.0,297,6,4
70,70,70,70,0.5647750229999999,0.2025,276,115,13000,588,Christopher Lee,40000,206456431,Johnny Depp,Charlie and the Chocolate Factoryí??æ,57844,David Kelly,3,"c(""chocolate"", ""diminution"", ""miniaturization"", ""physical flexability"", ""ticket"")",150000000,2005,16000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376376207,14368.5918,0,54,192.7176471,59.0,Tim Burton,72.0,743,104,89
71,71,71,71,1.045749717,1.3059987659999999,318,111,663,954,John Ratzenberger,1000,206435493,Janeane Garofalo,Ratatouilleí??æ,4764,Brian Dennehy,0,"c(""chef"", ""food"", ""french"", ""rat"", ""restaurant"")",150000000,2007,1000,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37623662,14367.8632,0,53,23.0,79.1470588235,Brad Bird,6.0,21,2,4
72,72,72,72,1.29e-05,0.133089849,478,128,22000,11000,Liam Neeson,23000,205343774,Christian Bale,Batman Beginsí??æ,59558,Morgan Freeman,0,"c(""armored car"", ""gangster"", ""gotham"", ""mixed martial arts"", ""social decay"")",150000000,2005,14000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36895849299999994,14329.8211,0,43,19.0,167.325,Christopher Nolan,92.92,151,153,10
73,73,73,73,9.817777778,0.06231075,185,105,189,1000,Rami Malek,49000,177243721,Robin Williams,Night at the Museum: Battle of the Smithsonianí??æ,54039,Steve Coogan,2,"c(""hdtv"", ""motorcycle"", ""museum"", ""security guard"", ""tyrannosaurus rex"")",150000000,2009,3000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181624807,13313.2911,0,66,441.6,9.0,Shawn Levy,42.2,261,6,3
74,74,74,74,0.128402778,49.0,350,119,151,2000,Ryan Reynolds,20000,179883016,Hugh Jackman,X-Men Origins: Wolverineí??æ,40054,Dominic Monaghan,0,"c(""army"", ""civil war"", ""claw fight"", ""commando"", ""wolverine the character"")",150000000,2009,16000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19922010699999998,13412.0474,0,49,69.9,132.7,Gavin Hood,7.0,204,26,1
75,75,75,75,13.75173611,0.542231405,406,102,69,490,Maurice LaMarche,1000,400736600,Josh Gad,Frození??æ,2582,Livvy Stubenrauch,0,"c(""magic"", ""sister love"", ""sister sister relationship"", ""snow"", ""snowman"")",150000000,2013,523,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671577333,20018.4065,0,36,7.0,10.5,Chris Buck,28.0,3,1,1
76,76,76,76,0.0011111110000000001,0.16,486,112,230,12000,Natalie Portman,26000,206360018,Chris Hemsworth,Thor: The Dark Worldí??æ,59803,Anthony Hopkins,3,"c(""arrest"", ""portal"", ""thor"", ""warrior"", ""weapon"")",170000000,2013,20000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213882459,14365.2364,0,34,25.0,29.0,Alan Taylor,502.63181818199996,39,615,1
77,77,77,77,4.0,1.96,739,120,750,943,Charlize Theron,27000,153629485,Tom Hardy,Mad Max: Fury Roadí??æ,40025,Zoí??? Kravitz,0,"c(""australia"", ""desert"", ""escape"", ""on the run"", ""post apocalypse"")",150000000,2015,9000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024196567000000002,12394.7362,0,40,76.0,265.10769230799997,George Miller,389.1,52,417,11
78,78,78,78,0.25,0.25699267,298,146,2000,294,Ayelet Zurer,15000,133375846,Tom Hanks,Angels & Demonsí??æ,16948,Armin Mueller-Stahl,2,"c(""conclave"", ""illuminati"", ""murder"", ""reference to bernini"", ""reference to raphael"")",150000000,2009,745,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.110827693,11548.8461,0,61,511.302439,278.4625,Ron Howard,9.0,398,0,56
79,79,79,79,7.412654477999999,0.0,225,96,59,699,Diedrich Bader,17000,114053579,Chloí??? Grace Moretz,Boltí??æ,20007,James Lipton,0,"c(""cat"", ""dog"", ""hamster"", ""new york city"", ""superpower"")",150000000,2008,759,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.23964280699999999,10679.587,0,20,21.0,1.0,Byron Howard,7.0,45,0,1
80,80,80,80,0.0,0.000703053,310,99,473,502,Edgar Ramí??_rez,14000,83640426,Liam Neeson,Wrath of the Titansí??æ,16184,Lily James,0,"c(""ares"", ""hades"", ""titan"", ""underworld"", ""zeus"")",150000000,2012,897,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44239716,9145.514000000001,0,65,144.9,10.0,Jonathan Liebesman,0.0,153,0,0
81,81,81,81,0.0,0.2025,526,113,13000,16000,Chloí??? Grace Moretz,40000,79711678,Johnny Depp,Dark Shadowsí??æ,80849,Christopher Lee,7,"c(""camera shot of feet"", ""cartoon on tv"", ""female stockinged feet"", ""female stockinged soles"", ""foot closeup"")",100000000,2012,17000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20288322,8928.1397,0,54,500.7,169.4,Tim Burton,0.0,743,0,89
